"","name","type","allele1","allele2","rpkm","info"
"1462","RPMI8402","B","38:01","07:05'",14.46,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1463","SUPT1","A","68:01'","24:02",18.08,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1464","SUPT1","B","08:01","08:01",2.81,""
"1465","SUPT1","C","07:06'","07:06",28.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1466","TALL1","A","02:10","02:10",37.26,""
"1467","TALL1","C","14:02","08:01",11.25,""
"1468","TALL1","B","40:06'","51:01",1.49,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1469","TALL1","DQA1","02:01","03:02'",0.04,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1470","TALL1","DRB1","09:07","09:07",0.04,""
"1471","HH","B","08:01","37:01",353.54,""
"1472","HH","C","06:02","07:01'",196.97,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1473","HH","A","01:01","01:01",369.27,""
"1474","HH","DQB1","06:02","06:02",121.8,""
"1475","HH","DRB1","15:01'","13:07",130.21,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1476","HH","DQA1","01:02","01:02",73.94,""
"1477","KARPAS299","B","07:02","35:01",431.15,""
"1478","KARPAS299","DQA1","01:02","01:02",272.17,""
"1479","KARPAS299","A","03:01","11:01",496.37,""
"1480","KARPAS299","DRB1","01:01","15:01'",415.98,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1481","KARPAS299","DQB1","06:13'","05:01",100.01,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1482","KARPAS299","C","04:01","07:02",374.38,""
"1483","KIJK","A","24:02","24:02",297.42,""
"1484","KIJK","DRB1","15:02'","04:05'",63.34,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1485","KIJK","DQA1","03:02'","01:02'",4.73,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1486","KIJK","C","01:02","01:02",127,""
"1487","KIJK","B","54:01","52:01",63.51,""
"1488","KIJK","DQB1","06:01","04:01",35.01,""
"1489","SR786","B","37:01","39:01'",132.4,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1490","SR786","C","06:02","12:03",211.58,""
"1491","SR786","DQA1","01:01'","01:01",17.4,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1492","SR786","A","03:01","02:01'",273.89,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1493","SR786","DQB1","05:01'","05:01",19.25,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1494","SR786","DRB1","16:01'","01:01",80.58,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1495","SUDHL1","B","55:01","55:01",62.87,""
"1496","SUDHL1","A","68:02","02:01",106.13,""
"1497","SUDHL1","DRB1","13:07","04:03'",0.11,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1498","SUDHL1","DQA1","03:02'","01:02'",0.12,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1499","SUDHL1","C","03:03","06:02",148.24,""
"1500","BCP1","DRB1","03:17'","08:01'",0.77,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1501","BCP1","B","44:02","38:01",40,""
"1502","BCP1","DQA1","01:02'","01:02",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1503","BCP1","A","68:01","24:02",81.71,""
"1504","BCP1","C","05:01","12:03",82.51,""
"1505","BCP1","DQB1","05:03","05:03",0.99,""
"1506","CI1","DRB1","07:01","15:01",21.08,""
"1507","CI1","C","06:02","05:01",85.47,""
"1508","CI1","A","30:01","30:01",121.46,""
"1509","CI1","B","44:06","13:02",151.23,""
"1510","CI1","DQB1","06:03'","02:01'",15.91,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1511","CI1","DQA1","02:01","01:02",10.92,""
"1512","HT","A","24:02","24:02",54.7,""
"1513","HT","C","07:02","03:03",56.44,""
"1514","HT","DQB1","06:11'","03:02",16.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1515","HT","DQA1","03:02'","01:02",43.15,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1516","HT","DRB1","13:02'","15:01'",55.38,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1517","HT","B","55:01","07:02",27.42,""
"1518","JM1","B","07:02","51:01",232.95,""
"1519","JM1","A","01:01","01:01",18.99,""
"1520","JM1","C","07:02","16:01",79.67,""
"1521","JM1","DQB1","04:02'","03:03",8.34,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1522","JM1","DQA1","03:02'","04:01",32.73,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1523","JM1","DRB1","09:01","08:01'",55.79,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1524","MC116","A","01:01","03:01",52.77,""
"1525","MC116","DQA1","03:02'","01:03'",95.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1526","MC116","B","08:01","35:01",95.87,""
"1527","MC116","C","04:01","07:01'",66.9,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1528","MC116","DRB1","13:01'","04:01'",90.64,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1529","MC116","DQB1","06:03'","03:09'",33.28,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1530","NUDUL1","B","49:01","49:01",270.79,""
"1531","NUDUL1","A","24:02","24:02",325.43,""
"1532","NUDUL1","DQA1","05:01","05:01",27.48,""
"1533","NUDUL1","DRB1","12:01'","03:17'",85.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1534","NUDUL1","C","07:01'","07:01",70.57,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1535","NUDUL1","DQB1","03:09'","03:09",21.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1536","RI1","C","06:02","05:01",66.88,""
"1537","RI1","B","47:01","44:02",30.18,""
"1538","RI1","DQA1","01:03'","01:03",0.21,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1539","RI1","DQB1","06:11'","06:11",3.81,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1540","RI1","DRB1","13:01'","03:05",1.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1541","RI1","A","02:01'","03:01",32.18,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1542","BL41","B","49:01","35:01",42.76,""
"1543","BL41","DRB1","01:01","14:01'",34.29,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1544","BL41","A","32:01'","32:01",31.88,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1545","BL41","DQA1","01:01'","01:01",9.91,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1546","BL41","C","04:01","07:06'",58.11,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1547","BL41","DQB1","05:03","05:03",12.17,""
"1548","BL70","B","49:01","51:01",29.11,""
"1549","BL70","C","07:01'","14:02",43.3,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1550","BL70","DRB1","13:01'","15:01'",26.47,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1551","BL70","DQB1","06:11'","06:11",25.14,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1552","BL70","A","32:01'","26:01",13.98,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1553","BL70","DQA1","01:02","01:02",12.87,""
"1554","CA46","A","24:02'","02:01'",0.14,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1555","CA46","B","27:04","27:04",205.4,""
"1556","CA46","C","12:02","12:02",84.12,""
"1557","CA46","DQA1","01:03'","01:03",17.27,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1558","CA46","DQB1","06:01","05:03",11.27,""
"1559","CA46","DRB1","08:03'","08:03",62.39,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1560","DAUDI","DQB1","06:13'","06:13",43.41,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1561","DAUDI","DQA1","01:03'","01:03",81.92,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1562","DAUDI","DRB1","13:01'","03:17'",154.24,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1563","DAUDI","B","58:01","58:01",276.53,""
"1564","DAUDI","C","06:02","03:02",150.17,""
"1565","DAUDI","A","66:01","01:02'",74.78,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1566","GA10","B","55:01","07:02",56.02,""
"1567","GA10","C","03:03","07:02",29.59,""
"1568","GA10","A","32:01","02:01",25.79,""
"1569","GA10","DRB1","04:01'","07:01",38.83,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1570","GA10","DQB1","03:02","02:01'",6.66,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1571","GA10","DQA1","03:02'","02:01",30.45,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1572","NAMALWA","B","49:01","07:02",169.25,""
"1573","NAMALWA","C","07:01'","04:01'",151.99,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1574","NAMALWA","DQA1","03:02'","01:02",11.45,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1575","NAMALWA","A","68:02","03:01",113.27,""
"1576","NAMALWA","DRB1","15:03'","04:05",15.78,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1577","NAMALWA","DQB1","06:02'","03:02",4.5,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1578","P3HR1","DQA1","01:02","01:02",45.37,""
"1579","P3HR1","DQB1","06:02","06:02",42.64,""
"1580","P3HR1","B","58:01","58:01",27.69,""
"1581","P3HR1","A","03:01","03:01",30.18,""
"1582","P3HR1","C","04:01","04:01",49.91,""
"1583","P3HR1","DRB1","15:03'","13:07",56.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1584","RAJI","B","15:10'","15:10",208.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1585","RAJI","C","04:01","03:04",79.98,""
"1586","RAJI","A","03:01","03:01",137.31,""
"1587","RAJI","DRB1","10:01","03:01'",161.04,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1588","RAJI","DQB1","02:01'","05:01",17.6,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1589","RAJI","DQA1","05:01","01:01'",120.58,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1590","ST486","B","18:01","52:01",120.23,""
"1591","ST486","C","15:02'","12:03",142.71,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1592","ST486","DQA1","05:01'","02:01",25.51,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1593","ST486","DQB1","03:09'","02:01'",12.91,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1594","ST486","DRB1","14:02'","07:01",53.65,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1595","ST486","A","02:11'","25:01",150.56,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1596","EHEB","DQB1","06:02'","05:01",129.97,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1597","EHEB","DQA1","01:01'","01:01",290.58,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1598","EHEB","B","27:05","15:01",496.46,""
"1599","EHEB","C","01:02","03:03",299.03,""
"1600","EHEB","DRB1","01:01","15:01",166.43,""
"1601","EHEB","A","02:01","02:01",791.71,""
"1602","JVM2","DQB1","03:01","02:01'",172.63,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1603","JVM2","DRB1","11:01'","07:01",432.57,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1604","JVM2","DQA1","05:01","02:01",626.88,""
"1605","JVM2","B","55:01","07:02",686.06,""
"1606","JVM2","C","03:03","07:02",406.68,""
"1607","JVM2","A","68:01","02:01",575.36,""
"1608","JVM3","A","01:01","01:01",525.87,""
"1609","JVM3","B","08:01","08:01",962.34,""
"1610","JVM3","C","07:01'","07:01",397.15,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1611","JVM3","DQB1","02:01'","02:01",47.25,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1612","JVM3","DRB1","03:01'","03:01",292.97,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1613","JVM3","DQA1","05:01","05:01",289.38,""
"1614","A3KAW","DRB1","11:02'","xx",0.34,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1615","A3KAW","C","07:02","07:02",1593.79,""
"1616","A3KAW","A","02:03'","02:03",19.33,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1617","A3KAW","DQB1","03:02'","03:02",0.82,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1618","A3KAW","B","39:01","39:01",1229.56,""
"1619","A3KAW","DQA1","03:02'","03:02",1.25,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1620","A4FUK","DQA1","01:02'","03:02'",0.22,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1621","A4FUK","C","01:02","01:02",338.93,""
"1622","A4FUK","A","24:02","24:02",573.83,""
"1623","A4FUK","B","59:01","52:01",236.27,""
"1624","A4FUK","DRB1","15:02'","13:07",0.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1625","DOHH2","DRB1","01:01","15:01",14.1,""
"1626","DOHH2","DQB1","06:02'","05:01",10.81,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1627","DOHH2","C","07:01'","07:01",35.46,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1628","DOHH2","DQA1","01:02","01:02",4.48,""
"1629","DOHH2","A","01:01","01:01",24.1,""
"1630","DOHH2","B","08:01","44:02",73.65,""
"1631","KARPAS422","C","07:02","04:01'",141.4,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1632","KARPAS422","DQA1","03:02'","01:02",150.82,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1633","KARPAS422","B","27:05'","07:02",253.96,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1634","KARPAS422","DQB1","03:01","05:02",42.56,""
"1635","KARPAS422","DRB1","04:01'","16:01'",112.52,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1636","KARPAS422","A","03:01","02:01'",187.9,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1637","NUDHL1","DQB1","02:01'","03:02",45.78,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1638","NUDHL1","DQA1","03:02'","05:01",310.22,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1639","NUDHL1","A","24:02","01:01",257.59,""
"1640","NUDHL1","C","03:03","07:01'",123.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1641","NUDHL1","B","08:01","15:07'",437.77,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1642","NUDHL1","DRB1","03:01'","04:04'",222.39,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1643","OCILY19","DRB1","01:01","01:01",165.81,""
"1644","OCILY19","A","03:01","03:01",585.49,""
"1645","OCILY19","B","56:01","56:01",658.36,""
"1646","OCILY19","C","07:02","07:02",185.8,""
"1647","OCILY19","DQB1","05:01","05:01",81.34,""
"1648","OCILY19","DQA1","01:01'","01:01",35.82,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1649","PFEIFFER","C","06:02","08:02",175.06,""
"1650","PFEIFFER","A","33:01'","01:01",120.49,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1651","PFEIFFER","DRB1","13:05'","01:02",448.95,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1652","PFEIFFER","DQB1","03:01","05:01",118.18,""
"1653","PFEIFFER","DQA1","05:01","01:01'",420.71,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1654","PFEIFFER","B","14:02'","57:01",256.93,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1655","SUDHL10","DQA1","02:01","02:01",160.91,""
"1656","SUDHL10","B","40:01","40:01",46.67,""
"1657","SUDHL10","DRB1","07:01","14:103",92.12,""
"1658","SUDHL10","C","03:04'","03:04",29.32,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1659","SUDHL10","DQB1","03:03","03:03",41.9,""
"1660","SUDHL10","A","31:01","31:01",89.99,""
"1661","SUDHL4","C","03:04'","03:04",13.74,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1662","SUDHL4","A","02:01","03:01",40.3,""
"1663","SUDHL4","DRB1","15:01","13:07",53.16,""
"1664","SUDHL4","DQB1","06:02","06:02",56.51,""
"1665","SUDHL4","B","15:01'","15:01",21.46,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1666","SUDHL4","DQA1","01:02","01:02",63.85,""
"1667","SUDHL5","A","24:02","03:01",39.34,""
"1668","SUDHL5","B","07:02","52:01",28.09,""
"1669","SUDHL5","C","12:02'","07:02",27.68,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"1670","SUDHL5","DQA1","01:02","01:02",66.55,""
